,runname,datetime,rmse_d34S,rmse_D33S,laki_bottom_bcg_d34S,Laki1_d34S,Laki2-3_d34S,Laki6_d34S,Laki7_d34S,Laki8_d34S,Laki9_d34S,Laki10_d34S,Laki11_d34S,Laki12_d34S,Laki13_d34S,Laki14_d34S,Laki15_d34S,Laki16_d34S,Laki17-18_d34S,Laki19_d34S,Laki20-21_d34S,laki_top_bcg_d34S,laki_bottom_bcg_D33S,Laki1_D33S,Laki2-3_D33S,Laki6_D33S,Laki7_D33S,Laki8_D33S,Laki9_D33S,Laki10_D33S,Laki11_D33S,Laki12_D33S,Laki13_D33S,Laki14_D33S,Laki15_D33S,Laki16_D33S,Laki17-18_D33S,Laki19_D33S,Laki20-21_D33S,laki_top_bcg_D33S
370,testconfigs_looptest_250730_200601,20250730_200633,4.279867533667932,0.0918839030979511,0.0830858618830472,-2.566914138116953,0.6030858618830468,10.543085861883046,9.002483255589802,4.60767663220311,0.925477518177404,-1.1584707691549054,-1.8122421344008708,-1.496853457032066,-1.8433553067585893,-0.2911154444805675,2.140080224192223,2.8416730960474093,,0.911756461236136,1.132791763048818,0.6255845754828293,-0.0230591581397238,-0.0530591581397238,0.1569408418602761,0.0169408418602761,0.0836051230145458,0.0510625139099893,-0.0196877708216517,-0.1415980723307336,-0.113253443878623,-0.0837394489336789,-0.158474697677751,-0.0449911657713187,0.1479180790674927,-0.0175186145457969,-0.1011047690191529,0.0068376187604486,0.056599165800628,-0.0035610948840083
371,testconfigs_looptest_250730_200633,20250730_200705,3.7559312802169056,0.1079397426197073,0.1235729262535976,-2.5264270737464027,0.6435729262535972,9.71212098119094,6.690073771089814,4.068495506679456,1.1250005144591697,-0.9251512569432144,-1.897188536760488,-2.2251705485088262,-3.282808660926886,-2.417599320343834,-0.6644362636525156,0.0470154684758101,,0.1366600088899465,0.6766588622018403,0.6181862692441715,-0.023289675727309,-0.053289675727309,0.1567103242726909,0.0315563895593741,0.1009424690368352,0.0372390523804779,-0.0494868755150667,-0.1790057803404234,-0.1517731860932134,-0.116633743900132,-0.1826342666510521,-0.0592265845795174,0.1438802766582422,-0.0157309149390246,-0.0994583638492869,0.0075055773059951,0.0569791221275563,-0.0035567947934858
372,testconfigs_looptest_250730_200706,20250730_200738,2.144484179374497,0.1152487030463209,0.119739738013644,-2.5302602619863563,0.6397397380136436,5.397092367510983,3.473748058457047,1.6283551464381198,-0.4148864144266411,-1.334755444874134,-1.326961261368253,-0.9441110474348688,-1.5185048481328014,-0.3584795557292937,1.752512678350536,2.2964515820533222,,0.7431414716565641,1.03429682990377,0.6244759051874613,-0.0235674179317084,-0.0535674179317084,0.1564325820682915,0.0157036322511405,0.0708706729395857,0.0070535494955832,-0.0777811807720116,-0.2042844425489304,-0.1726948090164426,-0.1330708435231198,-0.1953985388073286,-0.0696403892058371,0.1355463599690139,-0.0192694463831978,-0.1010423672015945,0.0072777244143028,0.05691782195045,-0.0035528654712323
373,testconfigs_looptest_250730_200739,20250730_200810,2.2389396521173244,0.1282183637580786,0.1578134612719068,-2.492186538728093,0.6778134612719064,5.353909399658564,3.045179197060736,1.4609984166821903,-0.2003939610611655,-0.8335976959686195,-0.8314917163867266,-0.3029652657023094,-0.0376322214733244,1.485850650068172,3.276050726412546,3.1296502833374804,,0.9167794166380236,1.1318663406767602,0.6255082104653731,-0.0236747999845849,-0.0536747999845849,0.156325200015415,-0.0011241764625786,0.048748908936839,-0.0192815078220818,-0.1064923478912106,-0.2333254756632216,-0.1999831041847317,-0.1568607686885208,-0.2150580634210698,-0.0842185916110234,0.126152871666,-0.0236428273637451,-0.103596592858591,0.0064320583697835,0.0564357950775867,-0.0035613766834983
374,testconfigs_looptest_250730_200811,20250730_200843,4.39520681869989,0.0897116907399609,0.0981757036936166,-2.551824296306384,0.6181757036936162,10.558175703693616,9.376736092622872,5.2858296686001065,1.4194397088912036,-0.889167425256588,-1.7961839659355407,-1.6833463363887982,-2.156684386489735,-0.7005027501243566,1.6198000551836778,2.530699595296901,,0.8707270935149243,1.1175411678527087,0.6254808954353397,-0.0230092482825237,-0.0530092482825237,0.1569907517174762,0.0169907517174762,0.0858134175050019,0.0574455693128042,-0.0116728359506441,-0.1331851184112034,-0.1060945391524899,-0.078570028990205,-0.1554690525335154,-0.0441775324343568,0.1469579038092283,-0.0180793857425262,-0.1013817770143078,0.0067785397470618,0.0564694513591582,-0.0035613796766042
375,testconfigs_looptest_250730_200844,20250730_200916,2.2141589099400507,0.1258589478648728,0.115238889013602,-2.5347611109863983,0.6352388890136016,4.9209020064654485,3.2864256578754856,2.056267145234798,0.5983453717962998,0.1008573251357916,0.3425827422953182,0.6989064602044288,0.3105774532578937,1.5648269064700404,3.258697962926097,3.0881918285000127,,0.901768119432294,1.122746193691059,0.6253697365442417,-0.0235281724706189,-0.0535281724706189,0.156471827529381,0.0140920064407398,0.0638734061993433,-0.0059141642651796,-0.0955715762865556,-0.2251657277399761,-0.1947296307730644,-0.1542753336198352,-0.2139078649928348,-0.0837164641323921,0.1263712096750752,-0.0235801667342568,-0.1035692626517525,0.0064373054607673,0.0564381064270557,-0.003561368160452
376,testconfigs_looptest_250730_200917,20250730_200949,3.6048151009412814,0.1115572557902426,0.112292713201981,-2.53770728679802,0.6322927132019807,9.337909604744402,6.29277987052583,3.8001320954414135,0.9712569421105348,-0.984359070240673,-1.98505529530035,-2.2885729036355533,-3.288734828042128,-2.336663463098249,-0.3994574474867187,0.3575799711075182,,0.2020909278662737,0.7104914128543598,0.6179231591163905,-0.0233156816249771,-0.0533156816249771,0.1566843183750228,0.0296373941409039,0.0970476482631637,0.032889685010417,-0.0539945232921307,-0.1840334182281449,-0.1601668718183128,-0.1273695871909602,-0.1944329226344611,-0.0707086655161972,0.1352405417103137,-0.0191692003044187,-0.101168615545714,0.0070958122326614,0.0567795162525226,-0.003557976605551
377,testconfigs_looptest_250730_200949,20250730_201021,2.9286430615705217,0.122852230317449,0.1207468559200002,-2.52925314408,0.6407468559199998,6.898232126176442,4.9177821277683424,3.0476719528799148,0.5392987974599758,-1.103037569737062,-1.847129785848136,-2.1610087775164413,-3.3433232630578726,-2.666327599362908,-1.0849804452205776,-0.9033004683350114,,-0.7564591498742139,-0.0088135577433536,0.5639257023923072,-0.0235270784947487,-0.0535270784947487,0.1564729215052512,0.0207382137999641,0.0717585381318596,0.0021177056314634,-0.0877260661025426,-0.2178516743680835,-0.188207527567332,-0.1487157235895975,-0.2093181174530492,-0.0799769862790902,0.1293311294772827,-0.0217360981355703,-0.102380139283351,0.0060109318230802,0.0558717809148447,-0.0035895794499138
378,testconfigs_looptest_250730_201022,20250730_201053,4.273519628007282,0.0906815625412488,0.0835309892634654,-2.566469010736535,0.603530989263465,10.543530989263465,8.974464593226022,4.54801065430639,0.8790986937921966,-1.1810429538353528,-1.7561076154680269,-1.3680754490499476,-1.659256281111968,-0.0647371901581834,2.3777840955549223,2.939973347967366,,0.92157723960268,1.1372381085317471,0.6255995487186485,-0.0230293103191417,-0.0530293103191417,0.1569706896808582,0.0169706896808582,0.0851113330304943,0.0552439816560385,-0.0146202189345142,-0.1364327366377466,-0.1092320353968581,-0.0812551647193134,-0.1575447242511923,-0.0455795754226747,0.1462348172041822,-0.0182689785098181,-0.1014562075101812,0.0067672285072017,0.0565683259369867,-0.003561175671512
379,testconfigs_looptest_250730_201054,20250730_201126,3.866437961596783,0.0885424639088523,0.0727762934408158,-2.5772237065591845,0.5927762934408154,10.532776293440817,6.887903126839204,3.248807421988559,0.2476632139972608,-1.409438611195259,-1.6286460047041125,-1.0955918222206655,-1.370807592670439,0.1902609984044101,2.637043906288624,3.119023896534036,,0.95175111951961,1.152082604287406,0.6256597810726401,-0.0229134896671477,-0.0529134896671477,0.1570865103328522,0.0170865103328522,0.112592917053967,0.0788515108560244,0.0062385319818665,-0.1169077148936448,-0.0920089826945096,-0.0660112805409661,-0.1442823032571625,-0.0344231478076836,0.1547837764789655,-0.0148955123332584,-0.0998386192637514,0.0071311572544581,0.0567372627999238,-0.0035605479689042
380,testconfigs_looptest_250730_201127,20250730_201159,4.641038455188515,0.0976975495186055,0.1162796815260058,-2.5337203184739945,0.6362796815260054,10.576279681526003,9.914995437116144,6.361749143108203,2.2678147530805584,-0.3743264546047662,-1.8156421356293488,-2.2195770421444547,-3.064030841391973,-1.8671776939626588,0.1711279452508929,1.5602403794146529,,0.7272961299506093,1.0443256480092948,0.6252403886233946,-0.0231666020022033,-0.0531666020022033,0.1568333979977967,0.0168333979977966,0.0795881921977505,0.0386958104727146,-0.0360022016806475,-0.1593937901165303,-0.1299714043741249,-0.0975414399627054,-0.1686225987574742,-0.0512119470741168,0.1455851284057418,-0.0178682810055212,-0.1011968241911811,0.0068375458202306,0.0566021858554048,-0.0035610512279721
381,testconfigs_looptest_250730_201200,20250730_201232,4.2154051657364935,0.0858685293573417,0.0753894223056921,-2.574610577694308,0.5953894223056917,10.535389422305691,8.655484874924404,3.9705572478323568,0.4670500377512628,-1.3667085865100628,-1.5557094174397157,-0.8542261715702888,-0.9261766661502548,0.8784571574707574,3.282631440564587,3.2843457644305625,,0.9487396786706696,1.1481605498820835,0.6256172386523975,-0.0229013120453402,-0.0529013120453402,0.1570986879546597,0.0170986879546597,0.0908908793361754,0.0717747158938238,0.0060556804199207,-0.1149588219485788,-0.0912285533092062,-0.0684533959460902,-0.1503705424851762,-0.0449997520500772,0.1425367982402796,-0.0201607943568916,-0.1024002222262375,0.0065674450029412,0.0564803882240366,-0.0035613223121702
382,testconfigs_looptest_250730_201232,20250730_201304,2.178536240537508,0.1360967550916959,0.1421724047091501,-2.50782759529085,0.6621724047091497,5.121289844862613,3.183361172164002,1.7259924668312918,0.1151256653061133,-0.485139983200233,-0.3634943699962916,-0.1108780471713251,-0.1357252884931661,1.340389377961681,3.155604407431932,3.0621612905463858,,0.9027962891912082,1.1241019379234576,0.6254248218080694,-0.0238665185878673,-0.0538665185878673,0.1561334814121326,-0.0309949747694772,0.0174595820372807,-0.0480695336299406,-0.1311409190018808,-0.2530240560546302,-0.2143513216528843,-0.1655759412832217,-0.2194088838185612,-0.0862696238229718,0.125202530276258,-0.0239398762704528,-0.1037330569692707,0.006403319861394,0.0564226179602409,-0.0035613550833845
383,testconfigs_looptest_250730_201305,20250730_201337,5.079570749296966,0.1016367851398462,0.1353831580145819,-2.5146168419854185,0.6553831580145815,10.59538315801458,10.49538315801458,8.315207173297704,3.6038271957108665,0.2737428601451523,-1.7623766984425129,-2.543835705489017,-3.500177016349213,-2.3291496570900354,-0.2094567796213335,1.6936073949229025,,0.800432366667069,1.087163224354704,0.6255287050906677,-0.0232378620590526,-0.0532378620590526,0.1567621379409473,0.0167621379409473,0.0667621379409473,0.0231565293534786,-0.0488521753925658,-0.1714975160804905,-0.1412355937618239,-0.1081622397424084,-0.1785079225446461,-0.060183302250458,0.1380623948191679,-0.0207420237090997,-0.1027180244613004,0.0064837241731072,0.0564459024984625,-0.0035613606933617
384,testconfigs_looptest_250730_201338,20250730_201410,4.698477776167812,0.1105755235715734,0.1370825331025624,-2.512917466897438,0.657082533102562,10.597082533102562,9.799791085155542,6.380748912821795,2.4123846974789176,-0.294109157357596,-1.9198949690339049,-2.550097033856692,-3.629225071091497,-2.6632097578126896,-0.9089552435787382,0.6740836779824599,,0.5443833084518825,0.9472624446471604,0.6245623537335518,-0.0233554642657791,-0.0533554642657791,0.1566445357342208,0.0166445357342208,0.0808326014023687,0.0223784349871161,-0.061961942886581,-0.1895940344421016,-0.1608521266998827,-0.1250102998787545,-0.1906053607685167,-0.0668436049442524,0.1366445127512922,-0.0202613789032853,-0.102110862399276,0.0067120310842479,0.0565570684807992,-0.0035611639758192
385,testconfigs_looptest_250730_201410,20250730_201442,3.886545938718589,0.0867567979196428,0.0788663421057584,-2.571133657894242,0.5988663421057581,10.538866342105758,7.092946290293016,3.4674482719484088,0.3987239925055238,-1.3149644288187248,-1.5799151324297618,-1.083170314579034,-1.2259183135505634,0.3533656589788556,2.5691380184134536,2.8980920877235485,,0.884686403348125,1.114769598415295,0.6253724977644506,-0.0228307732917503,-0.0528307732917503,0.1571692267082496,0.0171692267082496,0.1195515521555647,0.0904843842942045,0.0197033975797797,-0.1032487921015115,-0.0803043565097015,-0.057149798040072,-0.1411013318449471,-0.0372856922374491,0.1496208183559672,-0.0176624989465805,-0.1013201340805011,0.0067460049728217,0.0565495094442609,-0.0035613869015087
386,testconfigs_looptest_250730_201443,20250730_201515,4.166345922411187,0.0798023037411483,0.0557240718613236,-2.5942759281386767,0.5757240718613232,10.515724071861325,8.151167677587164,3.060513768594453,-0.1925302965578196,-1.7253753814813744,-1.5579488370067027,-0.5704826379975723,-0.4613145168415844,1.4535359522296591,4.030770328971408,3.7296389537178696,,1.0106579723614608,1.1773580252225315,0.6257126743927639,-0.0227098196349323,-0.0527098196349323,0.1572901803650677,0.0172901803650676,0.0971440926054722,0.0921323652626104,0.0339833979711216,-0.083589362382453,-0.0598085403078186,-0.0405391859218627,-0.1277269575365629,-0.0274899627415087,0.1537554306290896,-0.016587600507238,-0.1008455890058673,0.0068465066551502,0.0565965778646513,-0.0035612991162857
387,testconfigs_looptest_250730_201515,20250730_201547,4.9274441478233335,0.1009454987989386,0.121762977881092,-2.5282370221189083,0.6417629778810916,10.581762977881093,10.481762977881091,7.666520277754278,3.02424480934078,-0.0631470531504101,-1.7909177478782428,-2.2845366179429334,-3.0532005742905257,-1.7465717142820147,0.4826710819976885,2.035510815218472,,0.8331983361771798,1.0997602855311008,0.6255400196175618,-0.0232277877471962,-0.0532277877471962,0.1567722122528037,0.0167722122528037,0.0667722122528037,0.0239856147437596,-0.0474679332201455,-0.1698876667444835,-0.1396195751563564,-0.1067619130255848,-0.1774282470987646,-0.0594650170306037,0.1384170057014692,-0.0206571181773929,-0.1024781208485491,0.0065876480739247,0.0564938522671058,-0.0035613726738349
388,testconfigs_looptest_250730_201548,20250730_201620,2.180766438693135,0.1320444972577349,0.1452460396291517,-2.5047539603708486,0.6652460396291513,5.209451926853337,3.194791747458685,1.724293455974354,0.1154619233476912,-0.5281116737857336,-0.4776312461789387,-0.317088326886711,-0.3303258480022224,1.2005706125388382,3.066342365762245,3.021557157721559,,0.8959462251994452,1.1204637950866123,0.6253960247450117,-0.0238147710062314,-0.0538147710062314,0.1561852289937685,-0.0228878180610742,0.0258439607848259,-0.0394318118217964,-0.1216325272620052,-0.2438256428537209,-0.2066196551284966,-0.1603694337678564,-0.2165086227245644,-0.0847545899943374,0.1259734083674831,-0.023666827434021,-0.1035978390944335,0.006434454605518,0.056436842777796,-0.0035613729251326
389,testconfigs_looptest_250730_201620,20250730_201652,3.098936056224753,0.1195606501159664,0.1114155912515819,-2.5385844087484184,0.6314155912515815,8.244973528304017,5.385323872763346,3.170506200964589,0.5363699872378559,-1.1047495469647255,-1.6776280870378375,-1.719922371279519,-2.5961211638039314,-1.6233102211724706,0.183322580103856,0.9807317248084731,,0.3996163634716225,0.8301113719907516,0.6204339545135227,-0.0234750545791537,-0.0534750545791537,0.1565249454208462,0.0236990233822953,0.0785329983106009,0.0100315433789166,-0.0792529335207276,-0.2095478966432252,-0.1807192538263022,-0.1424104229505215,-0.2043805185504768,-0.076495797195788,0.1313161559293776,-0.0214660072691813,-0.102456994294611,0.0067337433240369,0.0565903920967145,-0.0035599373944158
390,testconfigs_looptest_250730_201653,20250730_201725,2.17891013322837,0.1214747781258528,0.1329544655844294,-2.517045534415571,0.652954465584429,5.544879785843419,3.603408319840825,1.8039784120264275,-0.2528699474221477,-1.2261456184123862,-1.3001258205588426,-1.028096792891921,-1.767501147179482,-0.7589609443074039,1.4111371364262348,2.067788607832449,,0.6730780827295089,0.9897383047941322,0.6231107275026808,-0.0236094740836875,-0.0536094740836875,0.1563905259163124,0.0132307125419439,0.0670150858850839,-0.0002544704151429,-0.0879544786060206,-0.2163888565465834,-0.1856730443402733,-0.1458371869641175,-0.2068802125293837,-0.0787197993014137,0.129498656159958,-0.0221616386416886,-0.1027531146335049,0.0066992688729169,0.0565849792140784,-0.0035590892491361
391,testconfigs_looptest_250730_201726,20250730_201757,2.132273113270214,0.1291182079152219,0.1296726350069281,-2.520327364993072,0.6496726350069277,4.925569789468373,3.249832998146377,1.8854113027064965,0.3084478655122448,-0.2794537368235619,-0.1129429836157194,0.1437103554705792,-0.1977665478205015,1.2132176149147718,3.042402673558021,2.994530859393734,,0.887210906293296,1.115161858569035,0.625301991031364,-0.0236713421003787,-0.0536713421003787,0.1563286578996212,-0.0003743243223197,0.048774086989631,-0.0198999144422664,-0.1076363154015206,-0.2349024044318765,-0.2019424160375297,-0.158869769651873,-0.216298878948918,-0.0848711349037775,0.1258257681383999,-0.0237553013414432,-0.1036512048333734,0.0064193855039879,0.0564297274990246,-0.0035610338613862
392,testconfigs_looptest_250730_201758,20250730_201830,4.426378740752239,0.091987525048137,0.0998446097591863,-2.550155390240814,0.6198446097591859,10.559844609759184,9.453362046033646,5.453427028523072,1.558919733647472,-0.8004494969716776,-1.823175256226584,-1.8274967883225897,-2.388975837518043,-0.9931532400266924,1.263763738821563,2.314969702969523,,0.8403155606418231,1.0991658788561782,0.6254732073310532,-0.023060912042172,-0.053060912042172,0.1569390879578279,0.0169390879578279,0.0835436604924819,0.0508596377857358,-0.01996847514275,-0.141913798019186,-0.1135672866013578,-0.0840163035244749,-0.1586966650356176,-0.0451505611101577,0.1478232725990426,-0.0175487818382557,-0.1011179782534452,0.0068351669781674,0.05659811778937,-0.0035611477771956
393,testconfigs_looptest_250730_201831,20250730_201902,4.456707336114711,0.0899735925415999,0.1041562196731877,-2.545843780326813,0.6241562196731874,10.564156219673189,9.540876826947017,5.586387524475362,1.6391884779899557,-0.7707044000855636,-1.812953469453935,-1.8120866416296688,-2.359448016383582,-0.9594596302460304,1.31124988932301,2.36443832783832,,0.8501680907455764,1.1044038529249036,0.6254687576665976,-0.0230145557465082,-0.0530145557465082,0.1569854442534917,0.0169854442534917,0.085626493086242,0.0568537788957728,-0.0124699121977208,-0.1340666542846657,-0.1069496494806331,-0.0793048746309314,-0.1560398364737387,-0.044566305953405,0.1467527597019085,-0.0181354484504786,-0.1014043987489545,0.0067749087499448,0.0565712772683634,-0.0035613459592299
394,testconfigs_looptest_250730_201903,20250730_201935,4.343941530469683,0.0874274227777107,0.0938914657919287,-2.556108534208072,0.6138914657919283,10.553891465791928,9.223442141229269,4.985530869338878,1.188634064068077,-1.017806681228372,-1.740025793391652,-1.4607489447780655,-1.8154398182613487,-0.2757151738175967,2.1094889208889605,2.78383008957214,,0.9022103538771766,1.1285167484376617,0.6255657799411267,-0.0229497508138167,-0.0529497508138167,0.1570502491861832,0.0170502491861832,0.0884844490391316,0.0651066788341084,-0.002069279867404,-0.1231764226768989,-0.0976596335617259,-0.0725433485266762,-0.1520505686982856,-0.0434019617242875,0.1459746226266561,-0.0185861420257201,-0.1016270287414539,0.0067281990595679,0.0565505813750895,-0.0035613763072795
395,testconfigs_looptest_250730_201936,20250730_202007,4.786764437702396,0.1076400115985104,0.1269418845768477,-2.5230581154231526,0.6469418845768473,10.586941884576849,10.194891417826764,6.8183988146215935,2.521327356978166,-0.3270772552433094,-1.9683507836911789,-2.500207271526348,-3.3873075899581515,-2.180469311387713,-0.1178246594011636,1.4199015747310284,,0.7162071232462353,1.0403574832199531,0.6252597884643478,-0.0233750704559186,-0.0533750704559186,0.1566249295440813,0.0166249295440813,0.07265514127059,0.0178022201333517,-0.0625846232988394,-0.1869477134130109,-0.1552173257949244,-0.1179686623517138,-0.1835553501301214,-0.0609136669859612,0.1404680734417385,-0.0191102290039467,-0.1016358174336182,0.0067891791631768,0.0565875774849587,-0.0035610099035345
396,testconfigs_looptest_250730_202008,20250730_202040,4.882577121598833,0.1235744534829415,0.1558821460429804,-2.49411785395702,0.67588214604298,10.61588214604298,9.908333911897689,6.531163467892746,2.647847044476193,-0.1483143950720742,-2.000105872454552,-2.934478843654281,-4.320620813754173,-3.6199674215956135,-2.032101453832938,-0.9122530570586402,,0.0888234876651132,0.6850259863728674,0.6214605712786287,-0.0235398693196315,-0.0535398693196315,0.1564601306803684,0.0164601306803684,0.0685744682548898,-0.0004316090819298,-0.0899079058672592,-0.2196715418580901,-0.1897868573530465,-0.1501843477163627,-0.2107366008735879,-0.0813653763204345,0.1279735622840705,-0.0229095776154138,-0.1032307199183607,0.0065194027938567,0.0564781659077888,-0.0035611205388395
397,testconfigs_looptest_250730_202040,20250730_202112,4.596441731404277,0.1099750832612307,0.1313831744512068,-2.518616825548793,0.6513831744512064,10.591383174451206,9.548990585239832,6.1115737382344895,2.2267251836708843,-0.3910339719741518,-1.9002682471968149,-2.4341467998931035,-3.447250276323741,-2.4328750911590857,-0.6050438950399015,0.8980972688402469,,0.5659224399341998,0.9548740361792571,0.6244692566710981,-0.0233460493493908,-0.0533460493493908,0.1566539506506091,0.0166539506506091,0.0814865512476214,0.0235517013521866,-0.0605367798230847,-0.1880650360521699,-0.1593830193281684,-0.1237308099985628,-0.1895791779707126,-0.0660991204877015,0.1369890137962405,-0.0205160752500957,-0.1023278187871167,0.0066326143959225,0.0565145587251011,-0.0035612516154876
398,testconfigs_looptest_250730_202113,20250730_202145,4.862730400767787,0.0986118736585837,0.1150195315543722,-2.534980468445628,0.6350195315543719,10.575019531554371,10.475019531554372,7.344817054771315,2.7363351783357794,-0.2307762475974046,-1.805556572712616,-2.156208510434793,-2.831535621090686,-1.4574335315363616,0.8527990428589929,2.2056307227461582,,0.8441939247231538,1.1034841826151265,0.6255331714487475,-0.0231932527221873,-0.0531932527221873,0.1568067472778126,0.0168067472778126,0.0668067472778126,0.0268321200630609,-0.0427107285318873,-0.1643519883511424,-0.1340598026853911,-0.1019415653977502,-0.1737093752971384,-0.0569882661171861,0.1388004641172666,-0.0211712222254685,-0.1028192741483537,0.0065001703990791,0.056454033186356,-0.0035614016521698
399,testconfigs_looptest_250730_202145,20250730_202218,3.9834804558538046,0.0939951657145499,0.0889712259848707,-2.5610287740151296,0.6089712259848703,10.54897122598487,7.793160496246037,4.240040118792178,0.9436105460552052,-1.062526107166392,-1.7633015066379962,-1.3919497003912804,-2.0187849793099275,-0.900803325423948,1.009393983739332,1.7056172722366538,,0.6421570773689336,0.982928915016954,0.6243603778765081,-0.0230439387394233,-0.0530439387394233,0.1569560612605766,0.0169560612605766,0.101142467276202,0.0599076863341965,-0.0154923384072136,-0.138907877276768,-0.1113788477185905,-0.0866969535415964,-0.1636571354421844,-0.0497061587982395,0.1462764423294202,-0.0178270553217698,-0.1013827369738768,0.0067458353643149,0.056576041637862,-0.0035608791511285
400,testconfigs_looptest_250730_202218,20250730_202250,4.26166904486563,0.087415151475691,0.0829708970501101,-2.56702910294989,0.6029708970501098,10.54297089705011,8.917005028036655,4.436700046567698,0.7957945909295917,-1.2184150089516297,-1.6869811591126116,-1.2061576301210724,-1.429065504889952,0.2172046491041879,2.656579133230254,3.0523310809438824,,0.932785448914025,1.1422543590867311,0.6256215444311533,-0.0229497255942802,-0.0529497255942802,0.1570502744057197,0.0170502744057197,0.0884871618082402,0.0651235259517427,-0.0020398218711122,-0.1231393247827647,-0.0976191188306859,-0.0725047702680764,-0.1520172730060699,-0.0433752287554567,0.1459940106640419,-0.0185785147886876,-0.101623366809441,0.0067289556417896,0.0565509141365034,-0.0035614132921056
401,testconfigs_looptest_250730_202251,20250730_202323,2.2989127517323404,0.1097409278209552,0.1437438140717368,-2.5062561859282635,0.6637438140717364,6.003281685182021,2.903976288368765,0.7003578454450028,-1.4586696114168618,-2.2936428962511832,-1.8622224373017904,-0.8493172249449237,-1.1992591535649777,0.0041006180648528,2.059909061484458,2.43325781329791,,0.749728183323878,1.032724756759151,0.6236087020153303,-0.0238783270318303,-0.0538783270318303,0.1561216729681696,-0.02730991632816,0.0471238581474709,-0.0033414017536872,-0.0753915121834402,-0.1917259688171139,-0.1571643307191774,-0.124768511214235,-0.1926888658365049,-0.0705699727597808,0.1336362325352011,-0.0207802066742438,-0.1021050407115219,0.0068349900238594,0.0566451948872898,-0.0035592161590741
402,testconfigs_looptest_250730_202323,20250730_202355,2.705673947134536,0.1183478647380957,0.1003425098010026,-2.5496574901989977,0.6203425098010023,5.757348058413278,5.701333914547465,3.9228315887105074,0.8647284374791925,-0.7882074174366935,-1.2975009726479811,-1.2967223226436355,-2.181478934003305,-1.3342699875152155,0.5641916123183837,1.4988301073805683,,0.5384259443295338,0.9115101634804876,0.6218251929123859,-0.0233270677753888,-0.0533270677753888,0.1566729322246111,0.0459027819487793,0.0926205436836084,0.0195800985768939,-0.0708916021615966,-0.2027870097466931,-0.1755255345796228,-0.1387160058451464,-0.2021417180424909,-0.075686117702643,0.1310255987067072,-0.0217865450339543,-0.1026431448760974,0.0066811973831461,0.0565630799470088,-0.0035602096852636
403,testconfigs_looptest_250730_202355,20250730_202427,4.445100810512683,0.0973180418835734,0.1020589389800363,-2.547941061019964,0.622058938980036,10.562058938980035,9.512892144460228,5.564926354996209,1.6423050966981068,-0.7533987706774987,-1.8247695305386509,-1.8711976375140944,-2.460957000540582,-1.0856999866887,1.1482981811200617,2.0961171683191155,,0.895586172125963,1.137530208000248,0.6257297181149823,-0.0231604011254775,-0.0531604011254775,0.1568395988745224,0.0168395988745224,0.0801442661919188,0.0400491504287379,-0.0345830743024712,-0.1581250476366091,-0.1294471854286923,-0.097819225175369,-0.1695835080618511,-0.0527697457789604,0.143585504654711,-0.0169349448622279,-0.0989254881345416,0.0072151447723952,0.0567516374214735,-0.0035608276189828
404,testconfigs_looptest_250730_202428,20250730_202500,4.7144020472539685,0.1155693866979926,0.1476573414602864,-2.502342658539714,0.667657341460286,10.607657341460284,9.502225390159946,6.17410790651797,2.4059419579012906,-0.2696652771645469,-1.968126674944756,-2.7752947363702822,-4.071315221672198,-3.3050995455691936,-1.6509160078940912,-0.5558164509000223,,0.1659239555085019,0.7252417905324275,0.6222773110270499,-0.0234277492372153,-0.0534277492372153,0.1565722507627846,0.0165722507627846,0.0791254464951499,0.0146861424028066,-0.0725141835341196,-0.2013508296484765,-0.1722274193357545,-0.1346648833540226,-0.1979252016675061,-0.0715832140585139,0.1345745145327211,-0.0203950459090104,-0.1020398887368024,0.0067974516755748,0.0566412503190845,-0.0035592898319252
405,testconfigs_looptest_250730_202500,20250730_202532,2.8627019261368427,0.1263579016782509,0.14695825245707,-2.5030417475429303,0.6669582524570696,3.68092107831276,2.659328717406445,2.349159865678714,1.604976650367524,1.767064421662031,3.1450467632631027,3.872845854530328,2.865833876287666,3.223992944615566,4.243560496606428,3.5018256760397746,,0.9641602068956612,1.1550617651658257,0.6256044129183156,-0.0234731688195394,-0.0534731688195394,0.1565268311804605,0.0172189812508195,0.0614733767931531,-0.0101271499571463,-0.0995294326325718,-0.2270675022102428,-0.1951744617949492,-0.1542533645403216,-0.2138490705750688,-0.0836786760822212,0.1263918305230075,-0.0235713437118629,-0.1035649266185542,0.0064381783382839,0.0564384696250002,-0.003561376309154
406,testconfigs_looptest_250730_202533,20250730_202605,2.210534977769586,0.1314985068760649,0.1508212177463637,-2.4991787822536367,0.6708212177463633,5.26811055420759,3.128216331804201,1.5894972639433154,-0.0603690219714868,-0.6849736100066937,-0.6194359155783742,-0.2803291527304647,-0.1397903634940664,1.380907503898829,3.197948708138238,3.089315459538564,,0.9091228630815972,1.127704948824201,0.6254662419935055,-0.0237648665010288,-0.0537648665010288,0.1562351334989711,-0.015218427464274,0.0341216101453583,-0.0326221607438919,-0.1178012036335186,-0.2422411016423897,-0.2063386680812562,-0.1605458765861745,-0.216850887626645,-0.0850496748824365,0.1257731427848392,-0.0237591560353171,-0.1036493491949009,0.0064212400961196,0.0564309013792803,-0.0035612972190754
